id,date,market,commodity,price
fd-5654,2022-08-09,Mukono,CASSAVA,21200
fd-5655,2021-05-10,Kansanga,eggs,3800
fd-5656,2022-03-06,Bwaise,eggs,15500
fd-5657,2022-09-13,Kansanga,Maize,8800
fd-5658,2020-10-16,Nakasero,fish,6300
fd-5659,2021-07-09,Bwaise,MAIZE,2700
fd-5660,2022-06-03,Kansanga,MAIZE,24900
fd-5661,2021-12-30,,MAIZE,15400
fd-5662,2022-01-04,Nakasero,beans,19300
fd-5663,2025-18-37,Nakasero,Cassava,18300
fd-5664,2022-03-25,,MAIZE,9900
fd-5665,2021-07-27,Mukono,CASSAVA,16100
fd-5666,2021-03-04,Nakasero,banana leaves,7200
fd-5667,2022-05-27,Bwaise,Beans,3700
fd-5668,2022-05-17,,banana leaves,14900
fd-5669,2022-08-31,Kansanga,maize,3100
fd-5670,2020-06-16,Kansanga,beans,19400
fd-5671,2021-03-21,,CASSAVA,1000
fd-5672,2021-04-03,Nakasero,banana leaves,21000
fd-5673,2020-08-05,,Cassava,22100
fd-5674,2022-09-16,Kansanga,Maize,12100
fd-5675,2022-08-05,Mukono,MAIZE,1000
fd-5676,2020-09-19,,beans,-1600
fd-5677,2020-11-24,Kansanga,Beans,13200
fd-5678,2022-07-17,Nakasero,fish,11500
fd-5679,2021-02-03,Kansanga,eggs,11500
fd-5680,2022-15-48,Mukono,banana leaves,7500
fd-5681,2022-08-08,Kansanga,MAIZE,23600
fd-5682,2020-11-30,,fish,24000
fd-5683,2022-06-03,Bwaise,Cassava,1200
fd-5684,2021-07-07,Mukono,MAIZE,14700
fd-5685,2021-10-18,,beans,12300
fd-5685,2021-10-18,,beans,12300
fd-5686,2021-02-11,Mukono,Cassava,16100
fd-5687,2020-09-19,Bwaise,beans,14200
fd-5688,2020-04-24,Kansanga,eggs,14500
fd-5689,2021-04-27,Bwaise,Beans,11700
fd-5689,2021-04-27,Bwaise,Beans,11700
fd-5690,2021-03-13,,CASSAVA,16200
fd-5691,2021-11-16,Mukono,maize,6900
fd-5692,2022-01-24,,maize,16200
fd-5693,2021-08-10,Bwaise,beans,3700
fd-5694,2021-08-14,Nakasero,banana leaves,4300
fd-5695,2021-03-06,Nakasero,maize,4000
fd-5696,2022-07-16,Mukono,beans,12200
fd-5697,2020-05-28,Mukono,eggs,18900
fd-5698,2021-01-11,,Cassava,22700
fd-5699,2021-08-10,Nakasero,eggs,7300
fd-5700,2022-02-02,Nakasero,MAIZE,10300
fd-5701,2020-11-09,,Beans,8400
fd-5701,2020-11-09,,Beans,8400
fd-5702,2021-04-04,Kansanga,MAIZE,3000
fd-5703,2021-02-14,Bwaise,Beans,-1600
fd-5704,2021-09-24,,MAIZE,21900
fd-5705,2020-09-08,Kansanga,MAIZE,18700
fd-5706,2022-06-25,Bwaise,fish,17700
fd-5707,2022-03-31,Bwaise,fish,14900
fd-5708,2022-03-18,,Cassava,3200
fd-5708,2022-03-18,,Cassava,3200
fd-5708,2022-06-11,Bwaise,banana leaves,20800
fd-5710,2022-02-06,Nakasero,Maize,16400
fd-5711,2020-01-19,Nakasero,maize,23500
fd-5712,2020-03-11,Bwaise,banana leaves,9600
fd-5713,2022-08-06,Bwaise,Cassava,17800
fd-5714,2022-03-30,Nakasero,Beans,-2700
fd-5715,2020-03-22,Mukono,Maize,17200
fd-5716,2022-09-04,Mukono,eggs,23200
fd-5716,2022-09-04,Mukono,eggs,23200
fd-5717,2021-11-11,Kansanga,beans,3500
fd-5718,2020-01-29,Kansanga,eggs,-1200
fd-5719,2022-05-20,Kansanga,eggs,8200
fd-5720,2020-02-15,Mukono,maize,9900
fd-5721,2022-03-29,,banana leaves,5700
fd-5722,2020-01-01,Kansanga,Maize,12900
fd-5723,2022-08-06,Kansanga,maize,21800
fd-5724,2020-09-12,Nakasero,fish,9500
fd-5725,2021-12-29,Mukono,maize,11600
fd-5725,2021-12-29,Mukono,maize,11600
fd-5726,2022-08-02,Mukono,Maize,11200
fd-5727,2022-04-12,Kansanga,maize,5400
fd-5728,2022-06-29,Nakasero,CASSAVA,20300
fd-5729,2022-07-23,,Beans,10800
fd-5729,2020-07-02,Nakasero,Cassava,2300
fd-5731,2021-12-09,,Cassava,24300
fd-5732,2020-04-18,,MAIZE,16800
fd-5733,2022-04-27,Mukono,Cassava,18700
fd-5733,2022-04-27,Mukono,Cassava,18700
fd-5734,2022-03-15,Nakasero,Beans,1800
fd-5735,2021-01-25,Nakasero,maize,24500
fd-5736,2020-10-12,Bwaise,banana leaves,9000
fd-5737,2021-10-06,Mukono,fish,23400
fd-5738,2020-05-06,Bwaise,CASSAVA,22000
fd-5739,2021-06-06,Nakasero,banana leaves,15000
fd-5739,2021-06-06,Nakasero,banana leaves,15000
fd-5740,2022-01-13,,fish,5400
fd-5741,2021-01-26,,Maize,800
fd-5741,2021-01-26,,Maize,800
fd-5742,2020-08-13,Kansanga,Beans,5500
fd-5743,2022-03-16,Kansanga,Cassava,3900
fd-5744,2021-04-15,Mukono,Beans,-1800
fd-5744,2022-06-10,Kansanga,Beans,4100
fd-5746,2023-16-47,Kansanga,fish,17100
fd-5747,2020-04-15,,Cassava,16300
fd-5748,2021-12-05,Mukono,banana leaves,6200
fd-5749,2020-04-30,Nakasero,eggs,-2400
fd-5750,2021-04-08,Bwaise,Beans,18000
fd-5751,2022-07-22,Nakasero,maize,22700
fd-5752,2020-12-19,,banana leaves,9800
fd-5753,2021-08-28,,fish,-4300
fd-5754,2022-03-27,Bwaise,maize,14000
fd-5754,2020-02-09,Bwaise,Beans,22000
fd-5754,2020-02-09,Bwaise,Beans,22000
fd-5756,2021-10-26,Bwaise,maize,13500
fd-5757,2021-01-15,Nakasero,banana leaves,20900
fd-5758,2021-01-22,Mukono,Cassava,5400
fd-5759,2020-12-21,,Cassava,24900
fd-5760,2022-03-10,Nakasero,eggs,12800
fd-5761,2020-03-03,,MAIZE,9500
fd-5762,2022-07-24,Mukono,Cassava,1100
fd-5763,2022-04-19,Bwaise,fish,3600
fd-5764,2022-06-29,Nakasero,Maize,2100
fd-5765,2020-10-26,,beans,8300
fd-5766,2020-08-24,Mukono,maize,2500
fd-5767,2022-01-01,Kansanga,maize,20400
fd-5768,2020-02-09,Kansanga,beans,22800
fd-5769,2020-10-18,Nakasero,CASSAVA,2100
fd-5770,2022-04-21,Bwaise,maize,900
fd-5771,2020-06-12,Kansanga,Cassava,4200
fd-5771,2020-02-18,Nakasero,maize,4300
fd-5773,2022-07-26,Kansanga,Beans,7300
fd-5774,2022-15-48,Bwaise,CASSAVA,13000
fd-5775,2020-01-03,Kansanga,MAIZE,7800
fd-5776,2021-07-03,Nakasero,Maize,12600
fd-5777,2020-09-15,Kansanga,Maize,14800
fd-5778,2022-03-04,Nakasero,maize,4500
fd-5779,2020-05-03,,beans,1300
fd-5780,2020-05-10,Mukono,maize,21200
fd-5781,2021-01-17,Mukono,Beans,20200
fd-5782,2020-06-06,Kansanga,Cassava,5200
fd-5783,2022-07-28,,beans,17200
fd-5784,2022-08-16,Bwaise,Beans,7100
fd-5785,2021-02-26,Bwaise,Cassava,14800
fd-5786,2020-05-06,Bwaise,CASSAVA,10200
fd-5787,2022-04-13,Mukono,banana leaves,14500
fd-5788,2020-10-31,Bwaise,Cassava,23200
fd-5789,2022-09-18,Nakasero,banana leaves,9600
fd-5790,2021-01-11,Mukono,fish,4000
fd-5791,2021-10-30,Mukono,fish,18500
fd-5792,2020-09-02,Mukono,MAIZE,9700
fd-5793,2020-08-15,,fish,8300
fd-5794,2021-13-49,Nakasero,maize,23800
fd-5795,2020-01-25,Nakasero,eggs,18400
fd-5796,2020-11-06,Kansanga,maize,21800
fd-5797,2020-11-18,Kansanga,fish,14400
fd-5798,2022-09-21,Kansanga,eggs,18600
fd-5799,2020-07-13,Mukono,banana leaves,3500
fd-5800,2020-10-28,Kansanga,CASSAVA,23000
fd-5801,2021-02-09,Bwaise,Maize,-3000
fd-5802,2022-07-11,Kansanga,eggs,17700
fd-5803,2021-10-27,Mukono,Cassava,19300
fd-5803,2022-07-09,Kansanga,fish,17600
fd-5803,2022-07-09,Kansanga,fish,17600
fd-5805,2020-02-18,Nakasero,MAIZE,18300
fd-5806,2020-01-24,Kansanga,fish,22700
fd-5807,2020-04-13,,banana leaves,20300
fd-5808,2020-03-04,,eggs,24200
fd-5808,2020-03-04,,eggs,24200
fd-5809,2022-06-25,Nakasero,beans,15400
fd-5810,2022-08-26,Nakasero,fish,8800
fd-5811,2022-07-28,Kansanga,MAIZE,6400
fd-5812,2021-12-05,Mukono,Cassava,25000
fd-5813,2021-10-17,,banana leaves,22900
fd-5814,2022-01-12,,maize,7400
fd-5815,2022-03-05,Nakasero,eggs,4600
fd-5816,2021-05-23,Mukono,beans,3100
fd-5817,2022-08-31,Mukono,eggs,14900
fd-5818,2022-09-23,Mukono,CASSAVA,13200
fd-5819,2020-10-09,Nakasero,eggs,4100
fd-5820,2022-01-09,Mukono,Beans,20700
fd-5821,2020-11-12,Mukono,CASSAVA,23900
fd-5822,2020-14-50,Nakasero,CASSAVA,13800
fd-5823,2021-12-15,Kansanga,fish,14500
fd-5824,2021-11-10,Nakasero,MAIZE,18900
fd-5825,2020-07-01,,banana leaves,15600
fd-5826,2021-09-22,Nakasero,maize,1200
fd-5827,2020-08-21,,MAIZE,8100
fd-5828,2020-08-30,,MAIZE,18000
fd-5829,2020-06-07,Nakasero,beans,16900
fd-5830,2021-03-17,Mukono,maize,13600
fd-5831,2021-07-26,Nakasero,eggs,3000
fd-5832,2021-02-24,Bwaise,CASSAVA,12400
fd-5832,2021-02-24,Bwaise,CASSAVA,12400
fd-5833,2020-03-20,Bwaise,Cassava,9800
fd-5834,2022-03-29,Kansanga,Maize,1600
fd-5835,2024-17-45,Mukono,Cassava,22300
fd-5836,2020-11-14,Bwaise,maize,16000
fd-5837,2020-05-13,Kansanga,beans,21800
fd-5838,2025-18-37,Nakasero,MAIZE,4700
fd-5839,2022-08-14,Kansanga,eggs,6900
fd-5840,2022-04-20,Kansanga,banana leaves,2000
fd-5841,2021-11-14,Kansanga,Maize,16700
fd-5842,2021-10-16,Bwaise,Beans,-5000
fd-5843,2021-03-06,Nakasero,eggs,19300
fd-5844,2020-05-23,Kansanga,Beans,10900
fd-5845,2021-11-19,Nakasero,Maize,13900
fd-5845,2021-11-19,Nakasero,Maize,13900
fd-5846,2022-06-17,Nakasero,eggs,18500
fd-5847,2021-10-16,,CASSAVA,18900
fd-5848,2020-03-12,Nakasero,Beans,17800
fd-5849,2020-08-21,Mukono,Maize,9400
fd-5850,2021-10-04,Bwaise,banana leaves,15500
fd-5851,2020-08-20,Bwaise,MAIZE,10600
fd-5852,2022-07-29,Kansanga,beans,2200
fd-5853,2021-04-10,Bwaise,beans,13300
fd-5854,2022-03-16,,eggs,10100
fd-5855,2021-10-04,Mukono,maize,-2700
fd-5856,2021-09-20,,MAIZE,8600
fd-5856,2021-09-20,,MAIZE,8600
fd-5857,2020-05-11,,MAIZE,17000
fd-5858,2020-02-21,Bwaise,beans,2800
fd-5858,2020-02-21,Bwaise,beans,2800
fd-5859,2021-08-09,,Maize,17800
fd-5860,2020-12-25,Kansanga,Beans,21800
fd-5861,2022-07-30,Nakasero,beans,15800
fd-5862,2026-19-40,Bwaise,Maize,8300
fd-5863,2020-11-26,Kansanga,fish,21900
fd-5864,2022-01-30,Kansanga,eggs,24300
fd-5865,2021-10-14,Mukono,Maize,10600
fd-5866,2020-03-21,Nakasero,beans,16700
fd-5867,2021-04-20,Kansanga,maize,12600
fd-5868,2022-08-27,Mukono,Cassava,13100
fd-5869,2022-08-12,Nakasero,eggs,11400
fd-5869,2021-09-12,,maize,16500
fd-5869,2021-09-12,,maize,16500
fd-5871,2022-01-30,Bwaise,CASSAVA,17400
fd-5872,2022-09-20,Bwaise,banana leaves,14700
fd-5873,2020-04-21,,beans,9200
fd-5874,2021-11-20,Bwaise,fish,15300
fd-5875,2020-06-18,Kansanga,MAIZE,1000
fd-5876,2020-11-19,,banana leaves,16200
fd-5877,2022-05-01,Kansanga,Maize,11300
fd-5878,2022-09-26,Kansanga,banana leaves,7900
fd-5878,2022-09-26,Kansanga,banana leaves,7900
fd-5879,2022-04-16,Kansanga,Beans,2500
fd-5880,2021-04-20,Kansanga,Beans,5100
fd-5881,2020-14-50,Bwaise,CASSAVA,10500
fd-5882,2022-04-16,,CASSAVA,600
fd-5883,2020-08-20,,maize,14300
fd-5884,2021-13-49,Kansanga,Cassava,7300
fd-5885,2022-07-17,Bwaise,CASSAVA,13100
fd-5886,2021-11-23,,CASSAVA,3400
fd-5887,2020-09-23,Bwaise,fish,22000
fd-5887,2020-09-23,Bwaise,fish,22000
fd-5888,2022-01-20,Mukono,beans,10300
fd-5889,2022-03-29,Mukono,banana leaves,12800
fd-5890,2022-09-21,Kansanga,MAIZE,22400
fd-5891,2022-08-28,Bwaise,CASSAVA,22200
fd-5891,2022-08-28,Bwaise,CASSAVA,22200
fd-5892,2020-08-22,Kansanga,fish,21700
fd-5893,2021-07-08,Bwaise,Beans,4300
fd-5894,2021-06-28,Kansanga,CASSAVA,1100
fd-5895,2022-04-28,Nakasero,Cassava,3000
fd-5896,2021-12-03,Kansanga,maize,24000
fd-5897,2020-01-02,Mukono,maize,13300
fd-5898,2020-11-07,Kansanga,Beans,21500
fd-5899,2022-02-02,Kansanga,eggs,19700
fd-5900,2022-02-21,Mukono,Beans,-2900
fd-5901,2022-01-13,Bwaise,eggs,20500
fd-5902,2021-12-20,Bwaise,Maize,16400
fd-5903,2022-05-07,Kansanga,Beans,15600
fd-5904,2021-13-49,Nakasero,MAIZE,500
fd-5905,2022-07-01,Kansanga,MAIZE,2500
fd-5906,2020-12-26,Mukono,CASSAVA,2100
fd-5907,2020-08-13,Kansanga,CASSAVA,19300
fd-5907,2020-08-13,Kansanga,CASSAVA,19300
fd-5908,2022-05-10,,CASSAVA,14600
fd-5909,2020-10-18,Kansanga,CASSAVA,-1200
fd-5910,2020-10-04,,Cassava,5300
fd-5911,2020-01-19,,CASSAVA,10600
fd-5912,2021-06-04,,MAIZE,7600
fd-5913,2022-01-28,Kansanga,fish,6200
fd-5914,2022-08-19,Bwaise,maize,1600
fd-5915,2020-09-20,Kansanga,Beans,12100
fd-5915,2020-09-20,Kansanga,Beans,12100
fd-5916,2022-02-18,Bwaise,Cassava,5400
fd-5917,2021-01-26,Kansanga,fish,9500
fd-5917,2021-01-26,Kansanga,fish,9500
fd-5918,2022-08-28,Nakasero,Cassava,20400
fd-5919,2020-05-01,Bwaise,CASSAVA,11100
fd-5919,2020-05-01,Bwaise,CASSAVA,11100
fd-5920,2021-11-10,Bwaise,Maize,19100
fd-5921,2020-03-28,Bwaise,Maize,20500
fd-5921,2020-03-28,Bwaise,Maize,20500
fd-5922,2021-12-27,Bwaise,Cassava,1200
fd-5922,2021-12-27,Bwaise,Cassava,1200
fd-5923,2020-11-07,Kansanga,beans,9000
fd-5923,2020-11-07,Kansanga,beans,9000
fd-5924,2020-03-07,Nakasero,Maize,7700
fd-5925,2021-08-01,Mukono,Maize,22900
fd-5926,2020-02-25,Mukono,banana leaves,14400
fd-5927,2022-08-02,,Maize,10000
fd-5928,2021-03-12,Kansanga,Maize,15700
fd-5929,2022-09-20,Mukono,Cassava,15800
fd-5929,2022-09-20,Mukono,Cassava,15800
fd-5930,2021-06-15,Nakasero,fish,22700
fd-5930,2021-06-15,Nakasero,fish,22700
fd-5931,2021-12-29,,Beans,6200
fd-5931,2020-07-21,Mukono,Beans,17500
fd-5933,2021-07-25,,Cassava,5400
fd-5934,2021-04-24,Kansanga,beans,3700
fd-5935,2022-06-03,,eggs,12300
fd-5936,2020-05-19,Kansanga,eggs,20900
fd-5937,2022-02-08,Kansanga,CASSAVA,11200
fd-5938,2021-06-02,Bwaise,eggs,24800
fd-5939,2020-10-11,Nakasero,fish,3400
fd-5940,2020-11-16,Nakasero,CASSAVA,9500
fd-5941,2022-09-24,Mukono,eggs,12300
fd-5942,2022-07-16,Bwaise,CASSAVA,17000
fd-5943,2021-04-18,Nakasero,MAIZE,5400
fd-5944,2020-08-28,Nakasero,MAIZE,7200
fd-5945,2021-08-12,Kansanga,Beans,5900
fd-5946,2021-01-17,Mukono,maize,8900
fd-5947,2021-06-19,Mukono,beans,6000
fd-5948,2021-11-26,,MAIZE,6600
fd-5949,2020-07-03,,eggs,15300
fd-5949,2020-07-03,,eggs,15300
fd-5950,2021-10-07,Nakasero,fish,24200
fd-5950,2020-12-26,,MAIZE,4900
fd-5952,2021-11-11,Mukono,Cassava,12700
fd-5953,2022-05-20,Bwaise,CASSAVA,7500
fd-5954,2022-06-14,Nakasero,CASSAVA,11500
fd-5955,2021-12-14,Kansanga,eggs,3400
fd-5956,2021-07-04,Kansanga,maize,23100
fd-5957,2021-07-06,,fish,2900
fd-5958,2022-03-06,Bwaise,banana leaves,11300
fd-5959,2022-02-16,Kansanga,Cassava,9900
fd-5960,2021-01-27,Bwaise,MAIZE,18200
fd-5961,2022-03-01,Kansanga,beans,4800
fd-5962,2020-08-02,,maize,18800
fd-5963,2022-01-16,Kansanga,banana leaves,21800
fd-5964,2020-02-07,Kansanga,fish,24100
fd-5965,2022-09-24,,fish,12800
fd-5965,2022-09-24,,fish,12800
fd-5966,2021-01-17,Kansanga,Maize,8500
fd-5967,2023-16-47,,Beans,21800
fd-5968,2020-02-05,,Cassava,2900
fd-5969,2021-07-13,,banana leaves,500
fd-5970,2022-02-16,,Cassava,17700
fd-5970,2022-02-16,,Cassava,17700
fd-5971,2020-14-50,Nakasero,banana leaves,7100
fd-5972,2021-02-27,,maize,11400
fd-5973,2022-03-11,Nakasero,eggs,16400
fd-5974,2021-03-17,Kansanga,CASSAVA,7400
fd-5975,2022-08-23,Mukono,banana leaves,17000
fd-5975,2022-08-23,Mukono,banana leaves,17000
fd-5976,2020-10-31,Bwaise,maize,15800
fd-5977,2021-01-19,,beans,18600
fd-5978,2022-04-10,,CASSAVA,5900
fd-5979,2020-08-21,Mukono,Maize,13100
fd-5980,2020-01-08,Bwaise,maize,7400
fd-5981,2021-04-03,Mukono,beans,8500
fd-5982,2021-07-11,,Maize,17900
fd-5983,2021-13-49,Mukono,beans,11700
fd-5984,2020-04-01,,banana leaves,19300
fd-5985,2022-09-23,Mukono,CASSAVA,6400
fd-5986,2021-10-14,Bwaise,MAIZE,21800
fd-5986,2021-10-14,Bwaise,MAIZE,21800
fd-5987,2020-02-02,Bwaise,maize,21800
fd-5988,2021-09-03,Nakasero,maize,9500
fd-5989,2020-08-29,Kansanga,maize,16700
fd-5990,2022-01-30,Nakasero,Beans,-2100
fd-5991,2022-05-12,Bwaise,Beans,7200
fd-5992,2020-07-10,Kansanga,MAIZE,2700
fd-5992,2020-07-10,Kansanga,MAIZE,2700
fd-5993,2021-01-21,Mukono,CASSAVA,12400
fd-5994,2020-04-12,Bwaise,eggs,1400
fd-5995,2022-06-04,,MAIZE,500
fd-5996,2020-12-12,,Cassava,8300
fd-5997,2020-08-18,,Beans,7000
fd-5998,2021-05-31,Mukono,maize,-2800
fd-5999,2021-05-14,Nakasero,maize,10600
fd-6000,2021-02-04,Nakasero,maize,1000
fd-6001,2021-01-14,Nakasero,fish,24200
fd-6002,2020-10-21,Bwaise,maize,3900
fd-6003,2021-13-49,Bwaise,maize,11900
fd-6004,2020-01-08,Kansanga,maize,4100
fd-6005,2022-09-19,Nakasero,Maize,24800
fd-6006,2021-04-17,Kansanga,Beans,9600
fd-6007,2021-11-08,Bwaise,fish,9700
fd-6008,2020-12-20,Kansanga,fish,21300
fd-6009,2022-09-06,Bwaise,maize,600
fd-6010,2021-05-12,Mukono,maize,13000
fd-6011,2021-01-20,Nakasero,Maize,5100
fd-6012,2020-04-27,,CASSAVA,11500
fd-6013,2021-01-12,Nakasero,maize,2100
fd-6013,2021-01-12,Nakasero,maize,2100
fd-6014,2021-03-12,,Beans,6900
fd-6015,2020-05-18,Kansanga,MAIZE,7100
fd-6016,2021-09-16,Mukono,banana leaves,5700
fd-6017,2020-09-27,Kansanga,beans,5400
fd-6018,2020-04-25,Kansanga,maize,900
fd-6019,2022-07-18,Bwaise,Maize,24800
fd-6020,2021-07-13,Mukono,banana leaves,2700
fd-6021,2021-02-01,Bwaise,CASSAVA,12000
fd-6022,2020-04-26,Kansanga,eggs,7400
fd-6023,2021-10-07,Mukono,maize,18200
fd-6024,2022-09-26,Nakasero,Cassava,4900
fd-6025,2020-10-18,Kansanga,beans,16200
fd-6026,2021-01-26,Bwaise,Beans,18600
fd-6027,2020-03-20,Nakasero,eggs,19200
fd-6028,2020-01-16,,banana leaves,17300
fd-6028,2021-10-05,Nakasero,Maize,17800
fd-6030,2020-05-24,Mukono,eggs,22500
fd-6031,2022-05-02,,Maize,4500
fd-6032,2020-02-06,Nakasero,MAIZE,7200
fd-6033,2022-05-20,Nakasero,eggs,-3300
fd-6034,2021-07-08,Bwaise,maize,17700
fd-6035,2021-05-01,Kansanga,Cassava,23300
fd-6036,2020-05-05,Mukono,Beans,-3000
fd-6037,2020-12-28,Kansanga,beans,10500
fd-6038,2023-16-47,,Maize,8600
fd-6039,2021-07-19,Nakasero,eggs,23100
fd-6040,2021-02-27,Kansanga,Cassava,20100
fd-6041,2020-07-03,Kansanga,eggs,16000
fd-6042,2021-05-15,Mukono,eggs,21200
fd-6043,2020-11-30,Kansanga,Cassava,22800
fd-6044,2020-03-05,Bwaise,beans,15100
fd-6045,2022-08-30,,fish,23200
fd-6046,2020-02-04,Nakasero,Maize,15900
fd-6047,2022-06-05,Bwaise,Cassava,14900
fd-6048,2021-06-30,Mukono,Maize,2900
fd-6049,2020-07-11,Nakasero,CASSAVA,14800
fd-6050,2020-04-21,Nakasero,CASSAVA,6000
fd-6050,2020-04-21,Nakasero,CASSAVA,6000
fd-6051,2021-05-08,Bwaise,Beans,9600
fd-6052,2022-08-14,Kansanga,beans,6800
fd-6052,2022-08-14,Kansanga,beans,6800
fd-6053,2021-06-30,Nakasero,banana leaves,13600
fd-6054,2024-17-45,,banana leaves,18400
fd-6055,2021-01-09,Kansanga,fish,3900
fd-6056,2024-17-45,Mukono,beans,17100
fd-6057,2020-05-12,Nakasero,beans,23900
fd-6058,2020-03-08,Kansanga,eggs,12800
fd-6058,2020-03-08,Kansanga,eggs,12800
fd-6059,2020-08-10,Kansanga,eggs,18900
fd-6060,2021-04-07,Bwaise,MAIZE,7100
fd-6061,2020-01-07,Bwaise,maize,21500
fd-6062,2020-04-24,Mukono,Cassava,14000
fd-6063,2021-07-28,Kansanga,fish,7100
fd-6064,2020-05-14,Bwaise,CASSAVA,18700
fd-6065,2020-07-31,,MAIZE,17000
fd-6066,2020-07-23,Kansanga,CASSAVA,2100
fd-6067,2022-07-24,Kansanga,fish,900
fd-6068,2020-01-15,Kansanga,MAIZE,23100
fd-6069,2020-12-12,Mukono,eggs,14100
fd-6070,2021-11-16,Bwaise,CASSAVA,7700
fd-6071,2021-08-03,Bwaise,maize,5500
fd-6072,2021-10-23,,Maize,19200
fd-6073,2022-03-03,Kansanga,banana leaves,5300
fd-6074,2021-03-25,Bwaise,beans,14000
fd-6075,2022-03-29,Bwaise,eggs,23200
fd-6076,2021-08-12,Nakasero,Cassava,3200
fd-6077,2021-07-28,Mukono,beans,3900
fd-6078,2021-07-29,Bwaise,Cassava,18400
fd-6079,2020-08-07,Kansanga,fish,18700
fd-6080,2022-04-02,Bwaise,CASSAVA,13800
fd-6080,2022-04-02,Bwaise,CASSAVA,13800
fd-6081,2021-09-17,Nakasero,Maize,13800
fd-6082,2021-01-03,Kansanga,beans,14000
fd-6083,2022-06-28,Kansanga,Cassava,8400
fd-6084,2021-01-15,Kansanga,Maize,17100
fd-6085,2021-05-08,Kansanga,fish,5000
fd-6086,2020-08-27,Kansanga,Maize,22800
fd-6087,2021-03-26,Nakasero,beans,19000
fd-6088,2021-01-21,Mukono,beans,9200
fd-6089,2021-02-03,Kansanga,maize,16200
fd-6090,2022-09-09,,fish,2800
fd-6091,2022-09-12,Bwaise,CASSAVA,7300
fd-6092,2026-19-40,,maize,16500
fd-6093,2022-07-02,,maize,12700
fd-6094,2023-16-47,Mukono,banana leaves,15600
fd-6094,2022-01-12,,eggs,7200
fd-6096,2020-02-03,Bwaise,CASSAVA,19700
fd-6097,2022-06-27,Kansanga,Beans,12400
fd-6098,2021-10-11,Bwaise,fish,800
fd-6099,2022-02-11,Mukono,Beans,11500
fd-6100,2021-10-02,Nakasero,Maize,13700
fd-6100,2021-10-02,Nakasero,Maize,13700
fd-6101,2021-01-23,Mukono,Cassava,22500
fd-6102,2020-03-22,Kansanga,Cassava,23200
fd-6103,2021-09-07,Kansanga,banana leaves,3200
fd-6104,2022-06-18,Kansanga,banana leaves,11200
fd-6105,2021-02-06,Mukono,Cassava,9200
fd-6106,2021-13-49,Bwaise,fish,21100
fd-6107,2021-08-25,Kansanga,Cassava,18400
fd-6108,2021-12-02,Mukono,fish,10900
fd-6109,2021-10-16,Mukono,eggs,7800
fd-6110,2020-04-17,Bwaise,Cassava,18900
fd-6111,2022-06-05,Bwaise,MAIZE,20400
fd-6112,2020-10-25,Nakasero,eggs,2700
fd-6113,2022-05-20,Nakasero,Beans,20300
fd-6114,2020-07-08,Nakasero,Cassava,18700
fd-6115,2021-10-18,Bwaise,Cassava,17700
fd-6116,2021-11-28,Nakasero,Maize,2200
fd-6117,2021-05-09,Kansanga,CASSAVA,19500
fd-6118,2022-01-06,Bwaise,beans,13000
fd-6119,2021-04-27,Nakasero,Beans,19500
fd-6120,2021-09-11,Nakasero,Beans,1200
fd-6121,2021-12-05,Nakasero,beans,24600
fd-6122,2021-02-17,,beans,8200
fd-6123,2021-07-13,,Cassava,20300
fd-6124,2021-06-15,Kansanga,fish,19000
fd-6125,2021-07-06,Bwaise,Beans,24900
fd-6126,2021-12-04,Nakasero,beans,9600
fd-6127,2020-11-03,Nakasero,Beans,16200
fd-6128,2020-09-15,Kansanga,MAIZE,9500
fd-6129,2022-06-12,,eggs,8700
fd-6129,2020-06-21,,maize,14000
fd-6131,2021-11-23,Mukono,fish,12600
fd-6132,2025-18-37,Kansanga,Beans,-4300
fd-6133,2022-04-01,,MAIZE,13400
fd-6134,2021-05-04,Nakasero,Cassava,3500
fd-6135,2021-06-15,Kansanga,MAIZE,24400
fd-6136,2020-03-12,Kansanga,eggs,18900
fd-6137,2020-01-11,Bwaise,MAIZE,13900
fd-6138,2021-03-07,Nakasero,maize,13600
fd-6139,2021-05-13,Kansanga,maize,7800
fd-6140,2020-09-11,Nakasero,banana leaves,9900
fd-6141,2020-06-23,Mukono,fish,2900
fd-6142,2022-07-07,Nakasero,fish,700
fd-6143,2022-04-22,Mukono,Beans,13100
fd-6144,2021-06-21,Kansanga,banana leaves,1700
fd-6144,2021-06-21,Kansanga,banana leaves,1700
fd-6145,2020-08-11,Bwaise,Maize,10800
fd-6146,2022-07-02,Mukono,Beans,11200
fd-6147,2021-04-18,Kansanga,fish,3500
fd-6148,2022-07-28,,eggs,7900
fd-6149,2021-09-22,Nakasero,MAIZE,-2800
fd-6150,2022-09-13,Kansanga,Maize,24000
fd-6151,2022-05-01,Nakasero,maize,9700
fd-6151,2022-05-01,Nakasero,maize,9700
fd-6152,2020-03-05,Kansanga,eggs,21400
fd-6153,2021-10-11,Kansanga,Beans,12300
fd-6154,2021-11-05,Mukono,eggs,18200
fd-6155,2020-06-26,Kansanga,beans,2100
fd-6156,2021-06-09,,MAIZE,17200
fd-6157,2020-08-03,Nakasero,eggs,21400
fd-6158,2022-09-14,Kansanga,MAIZE,17900
fd-6159,2020-01-03,Kansanga,fish,8600
fd-6160,2021-12-29,Kansanga,Beans,8500
fd-6161,2021-11-19,Nakasero,banana leaves,24500
